"","within.to.between.est","within.to.between.cilo","within.to.between.cihi","between.to.within.est","between.to.within.cilo","between.to.within.cihi"
"1",0.776043998090162,0.657143684386481,0.951152223048822,1.30082947631235,1.05135879661472,1.52174865608065
"2",0.893232607407435,0.707900735617992,1.08519499166909,1.13211961154044,0.921652537720857,1.41291116091808
"3",3.97893178751008,2.58165981243555,5.6935212772593,0.26263075785493,0.175785230797413,0.387384118145702
