"dim","country","mean.est","mean.cilo","mean.cihi","mean.pval","sd.est","sd.cilo","sd.cihi","distr.lo","distr.hi","other.country.mean","nstations","nstationyears"
"q.1","LG",-0.736499644959169,-0.858177663678793,-0.616836181978925,0,0.738590961943833,0.648933866235398,0.826112121288804,-2.1447462231797,0.803336965861391,0.0615769556009286,32,361
"q.1","LH",-0.817443899082285,-0.928229963317552,-0.694149557491691,0,0.625556976854794,0.543122413256883,0.70657513819123,-1.87545083209563,0.687505237134296,0.0538934110546288,21,291
"q.1","LO",-0.724735187858654,-0.869525006222183,-0.57527834482662,0,0.53698307343321,0.468560695753126,0.625785132173574,-1.74719941191048,0.385258430795155,0.0198231359575,6,125
"q.1","LU",-0.514701523877066,-0.654111631584994,-0.358907020383402,0,0.724971169027339,0.637301628057431,0.806717107488088,-1.96838111608932,0.983730629133349,0.02482313384382,11,216
"q.1","MC",0.725766159566611,0.272294979859914,1.17493314776397,0.00160000000000005,0.576914442033153,0.398911340292694,0.813407972557274,-0.454130809558956,1.97177894461959,-0.00191066743001329,1,13
"q.1","MJ",-0.0566356776603324,-0.782826317603424,0.659170850377871,0.8694,0.602358853647708,0.29764866372773,0.931950529373031,-1.01775925172625,1.08084699514719,9.57223273362253e-05,3,4
"q.1","MO",0.408516947144064,0.222490835106384,0.596591063784786,0,0.638532877399701,0.519701843498139,0.796253686717069,-0.965544708242723,1.77629342106751,-0.00737306951777929,18,85
"q.1","MT",0.617536795337919,0.0719873831540479,1.17440758139594,0.0236000000000001,0.757406052885878,0.420047883094471,1.16734589143336,-0.898789106910453,2.289625955792,-0.00141248940351554,1,11
"q.1","MU",0.37170511554164,0.118894323594614,0.636265564818167,0.00239999999999996,1.29589565451331,1.06951251084784,1.50760911838505,-3.14540702341441,2.22290121908923,-0.00366387232357067,14,47
"q.1","MV",0.222291093052129,-1.71402378903566,2.03146996862955,0.7986,NA,NA,NA,-1.17560852724115,1.53977487568686,-4.14378482218075e-06,1,1
"q.1","NC",0.998439171875991,0.767483569075399,1.21789588584886,0,0.382954279999295,0.282000375599673,0.498380863621048,0.0497558488145401,1.61717180306505,-0.0107007623097882,3,50
"q.1","NF",0.212636368053889,-0.415029051155242,0.856846317339502,0.525,0.335090553185187,0.101056985689726,0.598352586827934,-0.527382635806242,1.00301376724896,-0.000205880519991989,1,5
"q.1","NH",0.628776065549232,0.0456804529958837,1.25408129368901,0.0367999999999999,0.79369332947772,0.433795138055242,1.11867892663959,-0.893875407949507,2.23065296964288,-0.00120819565359138,6,9
"q.1","NZ",-0.175141536159394,-0.281906288578487,-0.0730689177804009,6e-04,0.574104788065473,0.498739037196655,0.655143516865844,-1.46125377379698,0.869772010508765,0.00753304852907147,15,196
"q.1","PL",-0.623039919109019,-0.8418877569621,-0.410593100496915,0,0.613502631136863,0.491591191844135,0.741033548789696,-1.71963740405655,0.807746354897855,0.00880168286814143,10,66
"q.1","PM",0.331322972550958,0.0159609206069603,0.657176934987316,0.0406,1.00011966889239,0.791357877911336,1.23324303716669,-1.72882833352849,1.59626929561355,-0.00207030273173008,8,28
"q.1","PP",1.10514756383266,0.856928666352601,1.34718099061834,0,0.29805711848725,0.21897200876916,0.392761320165966,0.398727343525097,1.60566575763579,-0.00921309835088264,3,39
"q.1","PS",0.980975067955404,0.739508271934421,1.21473214024701,0,0.528971313342235,0.358028521425046,0.65438051313266,-0.395556995635341,1.68577682035272,-0.0107222057375346,6,51
"q.1","QA",0.948302325235997,-0.0175376739412939,1.91903740394595,0.0546,0.316160364455513,0.0145679616564467,0.805425464965235,0.226423824113781,1.74108690226698,-0.00038885942040765,1,2
"q.1","RP",1.15461411940217,1.00036557660371,1.29052202260401,0,0.418883016648932,0.35852178001916,0.493479093660126,0.174215549278805,1.92255454567473,-0.053926241969144,27,210
"q.1","SU",0.823924809458145,0.669751680938636,0.97348749515294,0,0.781614073102056,0.656763046867229,0.905799349438169,-1.33852384518258,1.69355942418017,-0.0241370636114362,17,135
"q.1","SV",-2.18146636488907,-2.47343977002527,-1.88592465897841,0,0.47639707398876,0.323357054725793,0.67583209904038,-2.95640656734403,-0.717286976057442,0.0177543773810504,2,38
"q.1","SZ",-0.719188195839138,-0.819294907869237,-0.613206623231549,0,0.742577844027448,0.674493295923235,0.805684169995628,-2.17867489467479,0.529311267080408,0.0533022320148505,9,325
"q.1","TO",1.08987542922489,0.866155305105521,1.31528227785728,0,0.275874414795803,0.20653731080831,0.395370004680874,0.539784030939853,1.60286522585517,-0.0100447794521367,6,43
"q.1","TS",0.451420892587984,0.301445222839167,0.601189471441701,0,0.57756418585942,0.484569698294878,0.673539905010203,-0.902516163475136,1.61008415890517,-0.0112752019397022,13,117
"q.1","TU",0.0278416619735749,-0.0565594688200132,0.111298867674272,0.5284,0.595202312420093,0.525918357849174,0.651747596813857,-1.10907753182487,1.23683619093211,-0.00200976789432487,50,319
"q.1","UC",0.485724738603885,-0.534793472672845,1.46029384826136,0.3272,0.883848687490999,0.242141352791571,1.52724390320188,-1.29015718478142,1.6864700482192,-0.0002679954653571,1,3
"q.1","UV",1.10156504620982,0.923959262938184,1.26844512367861,0,0.338637634933739,0.266557270618018,0.41847927928634,0.268787604008527,1.67754804226875,-0.0238658207170249,11,100
"q.1","WI",-0.0745121365483267,-1.03228963723723,0.850611605307105,0.8784,0.665309019690264,0.217805692336546,1.33447655721811,-1.4572860345436,1.11753601912689,9.22221794401511e-05,1,3
"q.1","ZA",0.468429348019901,0.33659977116246,0.600165023757607,0,0.780876205279359,0.691549752447369,0.867071012012738,-1.05369907593804,2.00620032151458,-0.0259388356535303,18,246
"q.1","ZI",0.627516961340466,0.510819270158142,0.739231174999642,0,0.318935572666802,0.276440621210935,0.367020841814469,-0.00355425850763798,1.21047788739481,-0.0273404445906336,20,197
"q.2","AC",-0.683136903363186,-1.74643208724092,0.370257840663398,0.2022,0.356007984026561,0.0250552150774988,0.913354340940207,-1.36553677246374,0.0770738170905252,0.000127648880660241,1,2
"q.2","AL",-0.265048681261305,-0.534635124345831,0.0056103157573957,0.0544,0.643350644168409,0.495050010080985,0.839529968838806,-1.32761270548764,1.27160185457435,0.00192912526395974,3,36
"q.2","AO",-0.0909440083627172,-1.54331503979031,1.17567193724938,0.9472,0.781671325091558,0.13707016148377,1.42746807294772,-1.84816133292875,1.69910090915725,-0.000122643070973894,2,3
"q.2","AQ",-1.81787545524229,-2.13341354867276,-1.51432496609482,0,1.13154938035746,0.887185700506902,1.3480341574861,-3.94553288916113,0.938212685843229,0.0161388455891942,9,42
"q.2","BD",-0.774253700400941,-1.11706483814855,-0.436491524501233,0,0.343549222493788,0.243382893262794,0.43473809007974,-1.46799988886371,-0.0863704298897215,0.00313756644503706,2,20
"q.2","BF",-0.128711614236859,-0.517706194380416,0.258966878129493,0.5168,0.719351937111786,0.553929733740103,0.929082543671096,-1.48751772023617,1.23394454287596,0.000484669867379224,7,23
"q.2","BH",-0.799496996361956,-2.26356349520804,0.693254277940528,0.2892,NA,NA,NA,-1.43675434822585,-0.0810215480377399,7.91309830548942e-06,1,1
"q.2","BK",0.0409621170606551,-0.151073258514328,0.232594726523025,0.6844,0.680611750328945,0.584598286747175,0.763012345615775,-1.38048141864966,1.20366928629907,-0.000797278244379666,6,64
"q.2","BP",-0.446186657757113,-1.51884451886157,0.616860521676376,0.4166,0.257436213339985,0.019790342417422,0.661606618529308,-1.12671965550586,0.266040663874222,2.96355604337882e-05,2,2
"q.2","BY",-0.193998279658436,-0.567549567749519,0.195677546665735,0.3074,0.422844254129373,0.288926900781676,0.582442775663869,-1.00532287232813,0.612652717041711,0.000506974428267838,2,16
"q.2","CI",0.500925196160636,0.185326897293601,0.821537089351238,0.002,1.63230629229587,1.42428354193206,1.81394091400658,-1.7630046890323,4.10384363365765,-0.00326296289916683,14,29
"q.2","CK",-1.29375240778149,-1.75814098011711,-0.840005828525346,0,0.653912974315934,0.454420649653775,0.840479001042827,-2.57423643035992,0.107378826809283,0.00580031050074564,1,22
"q.2","CQ",-1.44834186835119,-1.78939053870718,-1.13156474341496,0,0.694615404475109,0.512163500049616,0.895792718383231,-2.54082331933706,0.372134530506206,0.00955783799001731,8,32
"q.2","CY",0.80740727622351,0.644651394561149,0.94466525034839,0,0.512296602800422,0.446712233682107,0.5693195043232,-0.268225055271316,1.7628915969175,-0.0355628270420276,8,200
