"dim","station","stationmean.est","stationmean.cilo","stationmean.cihi","stationmean.pval","country_code"
"q.1","IC000004092",-1.19195861826833,-1.31602562529461,-1.05897184025977,0,"IC"
"q.2","IC000004092",-0.66434514308988,-0.799756318119144,-0.475961318924834,0,"IC"
"q.3","IC000004092",0.0371236372104086,-0.128401452961116,0.211155222267686,0.6862,"IC"
"q.1","IC000004097",-1.14567712118924,-1.25245590077069,-0.999724002742809,0,"IC"
"q.2","IC000004097",-0.969330084790468,-1.17238053523833,-0.679997582597505,0,"IC"
"q.3","IC000004097",0.288514960116102,0.0557307018191358,0.518550955242821,0.00600000000000001,"IC"
"q.1","ICM00004014",-1.2782071712261,-1.82654873707279,-0.773126932720972,0,"IC"
"q.2","ICM00004014",-1.26445068239873,-2.22358230829985,-0.385219991562358,4e-04,"IC"
"q.3","ICM00004014",0.468834183661661,-0.576406058529893,1.42476081918679,0.403,"IC"
"q.1","ICM00004082",-1.23408237354128,-1.56656995034917,-0.870427077978211,0,"IC"
"q.2","ICM00004082",-0.965393273572408,-1.61887952407758,-0.35426593050781,0,"IC"
"q.3","ICM00004082",0.322461932449227,-0.486184194982771,0.929381539649775,0.3444,"IC"
"q.1","ICM00004130",-1.13030457227687,-1.55221568679699,-0.69029635924227,0,"IC"
"q.2","ICM00004130",-0.686211992856109,-1.35123040828745,-0.077175628677986,0.0292,"IC"
"q.3","ICM00004130",0.600249235834984,-0.208573859935314,1.45815479190624,0.153,"IC"
"q.1","ICW00016201",-1.33902173082105,-1.53753327295484,-1.1479552117779,0,"IC"
"q.2","ICW00016201",-0.879719616667835,-1.0738515125099,-0.593482070315717,0,"IC"
"q.3","ICW00016201",0.108871641052441,-0.279777560939584,0.424121775656317,0.4416,"IC"
"q.1","ID000096073",1.03823499493342,0.478015157949382,1.56170727756655,0,"ID"
"q.2","ID000096073",-0.0795461040181262,-0.993963283731097,0.84391819721092,0.9082,"ID"
"q.3","ID000096073",-0.176114570175036,-1.27533816935067,0.95959333216169,0.7742,"ID"
"q.1","ID000096163",0.794783235359493,-0.223790656283662,1.79492889210503,0.1218,"ID"
"q.2","ID000096163",-0.0451866524215626,-1.85964802324523,1.94150768285251,0.9342,"ID"
"q.3","ID000096163",0.163891313979181,-1.84935917782241,2.44252372241101,0.9094,"ID"
"q.1","ID000096745",0.98348765460922,0.0485698124186123,1.90326269006546,0.0424,"ID"
"q.2","ID000096745",0.0445348772947972,-1.88715542221737,1.83657730996306,0.9418,"ID"
"q.3","ID000096745",-0.0475827289766407,-2.01864092125879,2.0549971974181,0.9564,"ID"
"q.1","ID000096925",0.763486425795404,-0.351686134665382,1.85845479029025,0.1824,"ID"
"q.2","ID000096925",-0.313946357872815,-2.09216708766901,1.34254957995536,0.7414,"ID"
"q.3","ID000096925",0.151620723524029,-1.86137166345438,2.14356900062417,0.8868,"ID"
"q.1","ID000097014",0.883072875485045,-0.0930443049789079,1.77028852213387,0.0742,"ID"
"q.2","ID000097014",-0.0655550220900776,-1.86603221298613,1.84960397522962,0.9448,"ID"
"q.3","ID000097014",-0.233679796858893,-2.53861023104185,2.02104451320563,0.8478,"ID"
"q.1","ID000097372",0.99145155420425,0.0277888861914933,2.00262237610438,0.0431999999999999,"ID"
"q.2","ID000097372",0.192489737031545,-1.49378008688982,1.62097601858153,0.7918,"ID"
"q.3","ID000097372",-0.106535866057479,-2.23638295846434,2.01400508681863,0.9232,"ID"
"q.1","ID000097900",1.29603721314935,0.364614129867212,2.26689864866819,0.0114000000000001,"ID"
"q.2","ID000097900",-0.273841076221969,-2.3906697242015,1.33645710216655,0.856,"ID"
"q.3","ID000097900",-0.407894474084837,-2.26748519682279,1.50634637496055,0.6476,"ID"
"q.1","IDM00096001",1.26848063077338,0.142809720407181,2.30385127160124,0.0291999999999999,"ID"
"q.2","IDM00096001",-0.161359820369915,-2.20986404791103,1.93210800940168,0.9038,"ID"
"q.3","IDM00096001",-0.403997378256848,-2.46050806251738,1.65149669417099,0.7012,"ID"
"q.1","IDM00096009",0.830502706347734,0.357228346490829,1.35725629087003,0.000199999999999978,"ID"
"q.2","IDM00096009",-0.104694324135723,-1.05560506456331,0.764166785096541,0.9108,"ID"
"q.3","IDM00096009",-0.0528638741555333,-1.12476030709639,1.07453280814523,0.9296,"ID"
"q.1","IDM00096015",1.08786795579755,0.117388131020394,2.02041340880988,0.0267999999999999,"ID"
"q.2","IDM00096015",-0.439036595175561,-2.4701858013563,1.65375931498966,0.6854,"ID"
"q.3","IDM00096015",-0.332324640325022,-2.60895237077913,1.97936026473307,0.7314,"ID"
"q.1","IDM00096075",1.09736410572339,0.572404388596627,1.72741099680736,0,"ID"
"q.2","IDM00096075",-0.210964422218778,-1.84087032515255,1.1563325094985,0.8434,"ID"
"q.3","IDM00096075",-0.310493754568544,-1.77458916689767,1.04517907555495,0.6798,"ID"
"q.1","IDM00096171",0.955140885836502,-0.0994995579766151,2.06845057959473,0.0802,"ID"
"q.2","IDM00096171",0.12812416192438,-1.71865461319903,2.08144451947958,0.9204,"ID"
"q.3","IDM00096171",-0.0554986879070971,-2.05958234048762,1.97908957624867,0.9524,"ID"
"q.1","IDM00096179",1.11529242573476,0.362968412563307,1.9095213226724,0.00360000000000005,"ID"
"q.2","IDM00096179",-0.681818598716622,-2.0255519935406,0.658083699974051,0.322,"ID"
"q.3","IDM00096179",-0.397017339019049,-2.33664019282552,1.55282044759023,0.6996,"ID"
"q.1","IDM00096237",0.568646843134209,0.0621156496984856,1.05737943010597,0.0289999999999999,"ID"
"q.2","IDM00096237",0.611361687439149,-0.0963558992356663,1.31326686632481,0.135,"ID"
"q.3","IDM00096237",0.184467047509833,-0.694177981515192,1.08027582215116,0.7286,"ID"
"q.1","IDM00096249",0.883818188164236,0.25864362335861,1.4867479914287,0.00639999999999996,"ID"
"q.2","IDM00096249",-0.0372543291188816,-1.09514660648555,1.0981315430798,0.9046,"ID"
"q.3","IDM00096249",-0.191032833416887,-1.3647251000555,1.1680825261265,0.7284,"ID"
"q.1","IDM00096253",0.86913534002506,-0.138984515492025,1.82773965525531,0.0871999999999999,"ID"
"q.2","IDM00096253",0.0378833179777623,-1.58004631748152,1.66628652078228,0.9968,"ID"
"q.3","IDM00096253",0.108090650366662,-2.00933384271776,2.12690655881331,0.9052,"ID"
"q.1","IDM00096509",0.781349475814963,-0.264562721776851,1.79987605389953,0.1472,"ID"
"q.2","IDM00096509",-0.292308603626222,-1.84615297979836,1.4143950508788,0.7348,"ID"
"q.3","IDM00096509",0.18741904448437,-2.05669300433823,2.35530456843798,0.8512,"ID"
"q.1","IDM00096525",0.993574196696385,0.0247330629528664,2.01398982553274,0.0451999999999999,"ID"
"q.2","IDM00096525",0.0890948187777118,-1.384090230284,1.72912783137273,0.9284,"ID"
"q.3","IDM00096525",-0.31257115763298,-2.69864952904337,1.90537168785992,0.7904,"ID"
"q.1","IDM00096529",1.01457387359012,0.015456952473542,2.0027297646036,0.0458000000000001,"ID"
"q.2","IDM00096529",0.00549738001236441,-1.61055066901752,1.91402699756023,0.9708,"ID"
"q.3","IDM00096529",-0.114551198843916,-2.22396272124283,2.08630678974525,0.896,"ID"
"q.1","IDM00096535",1.11451490598675,0.804345243797558,1.4184849104195,0,"ID"
"q.2","IDM00096535",-0.136083145428951,-0.858421772199718,0.514670770828779,0.7164,"ID"
"q.3","IDM00096535",-0.286786489802207,-1.04206597644101,0.635806415316588,0.3942,"ID"
"q.1","IDM00096559",0.981152109037732,0.0274663726195238,2.01151399572284,0.0438000000000001,"ID"
"q.2","IDM00096559",0.0552756011878054,-1.37084230194257,1.60105686443042,0.9708,"ID"
"q.3","IDM00096559",-0.251008859418404,-2.43899928556432,2.08908100971188,0.8012,"ID"
"q.1","IDM00096581",1.05620648447869,0.0974107553877717,1.98445080116412,0.0282,"ID"
"q.2","IDM00096581",0.0638199382371875,-1.63957357409493,1.8454724668651,0.9582,"ID"
"q.3","IDM00096581",-0.157783720659343,-2.17090491627139,1.92159011870991,0.8806,"ID"
"q.1","IDM00096595",0.970892817113248,0.331052083531533,1.68216162164573,0.000599999999999934,"ID"
"q.2","IDM00096595",0.145912319877218,-0.970120780345962,1.18742118538131,0.8224,"ID"
"q.3","IDM00096595",-0.132891353818989,-1.70846064643743,1.10679602313464,0.8886,"ID"
"q.1","IDM00096607",1.18760479605918,0.690744975867494,1.71590373873648,0,"ID"
"q.2","IDM00096607",-0.138200964305417,-1.05021705857885,0.674473088338942,0.7806,"ID"
"q.3","IDM00096607",-0.327392158920817,-1.28176679477946,0.725253569631225,0.5474,"ID"
"q.1","IDM00096645",0.956191570812982,0.27864313661126,1.64551224394555,0.00499999999999989,"ID"
"q.2","IDM00096645",0.151190106658527,-0.965308416460678,1.05196764685558,0.7108,"ID"
"q.3","IDM00096645",-0.0794305398275848,-1.58447851076463,1.42006083769389,0.9164,"ID"
"q.1","IDM00096655",1.03846539720206,-0.0660840233162378,2.09499508577069,0.0673999999999999,"ID"
"q.2","IDM00096655",-0.143193677371527,-2.01990056360405,1.67361477722529,0.9118,"ID"
"q.3","IDM00096655",-0.0821159763747556,-2.38350315216162,2.27298671979107,0.9478,"ID"
"q.1","IDM00096685",0.967399230562729,0.472762111320641,1.47166738585075,0,"ID"
"q.2","IDM00096685",0.124516856990425,-0.755506279697258,0.938290785630006,0.7974,"ID"
"q.3","IDM00096685",-0.130732319038745,-1.42667114478438,1.12935385411068,0.8214,"ID"
"q.1","IDM00096695",0.891514897542284,-0.0987406906659441,1.76593802573432,0.0740000000000001,"ID"
"q.2","IDM00096695",-0.0146852189571385,-1.52170448062313,1.71290650454834,0.9386,"ID"
"q.3","IDM00096695",-0.0547239266855509,-2.1327468950188,2.11954236235102,0.94,"ID"
"q.1","IDM00096737",0.916871391428271,0.281337041753023,1.51183816011621,0.0072000000000001,"ID"
"q.2","IDM00096737",0.0544117885037199,-1.03279934719605,1.16133027447544,0.9352,"ID"
"q.3","IDM00096737",-0.117499995223863,-1.38898570141555,1.19504390640836,0.8494,"ID"
"q.1","IDM00096751",0.44877930696743,-0.193915033352786,1.15360674183851,0.1684,"ID"
"q.2","IDM00096751",-0.64033182318691,-1.97978791776597,0.647266777058604,0.3048,"ID"
"q.3","IDM00096751",0.358459903369797,-1.04889727329842,1.83700699338478,0.606,"ID"
"q.1","IDM00096791",1.05522627162294,0.347016361285583,1.69323414607788,0.000199999999999978,"ID"
"q.2","IDM00096791",0.106073871896764,-1.13535139304888,1.33194559145945,0.8498,"ID"
"q.3","IDM00096791",-0.284065470615327,-1.59523657666429,0.994366236170302,0.6554,"ID"
"q.1","IDM00096797",0.911925951166908,0.333733048082302,1.55761875196684,0.00099999999999989,"ID"
"q.2","IDM00096797",0.00328530864100266,-1.38402843078669,1.10688916064895,0.9888,"ID"
"q.3","IDM00096797",-0.0944079574623436,-1.5679956157269,1.19484119831428,0.9108,"ID"
"q.1","IDM00096933",0.988304451159098,0.327250465878902,1.6994371928562,0.00140000000000007,"ID"
"q.2","IDM00096933",0.305656611737553,-1.03861186762879,1.33377975278934,0.5448,"ID"
"q.3","IDM00096933",-0.180145190590052,-1.61890651629531,1.57229346477209,0.7892,"ID"
"q.1","IDM00096973",0.903674489528592,0.295576280119794,1.52343359997688,0.00219999999999998,"ID"
"q.2","IDM00096973",-0.0320621978590834,-1.04213152345154,1.09189901985001,0.941,"ID"
"q.3","IDM00096973",-0.108395273615269,-1.4317686678497,1.3992599538325,0.8918,"ID"
"q.1","IDM00096987",0.823253591443596,0.386558448251737,1.29003560120386,0,"ID"
"q.2","IDM00096987",-0.0102115498259763,-0.759695019529669,0.737840461669756,0.9928,"ID"
"q.3","IDM00096987",-0.148083320210155,-1.10311748679489,0.850607106088233,0.782,"ID"
"q.1","IDM00097016",0.941321483919631,0.0102567352158948,1.94897842593014,0.0488,"ID"
"q.2","IDM00097016",0.0382992478542928,-1.79314302929424,1.65055782015916,0.9316,"ID"
"q.3","IDM00097016",-0.219488830188153,-2.36501316704014,1.95112815558468,0.8312,"ID"
"q.1","IDM00097072",0.982962693634621,0.350761989900924,1.63120588940266,0.00160000000000005,"ID"
"q.2","IDM00097072",0.346748445107193,-0.650862700296561,1.26639021809451,0.4652,"ID"
"q.3","IDM00097072",-0.160789196664338,-1.49583200823631,1.28522646067606,0.797,"ID"
"q.1","IDM00097192",0.953051749685991,0.478754409793121,1.51129966288405,0,"ID"
"q.2","IDM00097192",0.122273265537281,-0.944461438328074,1.18105479231818,0.7326,"ID"
"q.3","IDM00097192",-0.195184433374716,-1.30077731186478,0.852574965453213,0.7368,"ID"
"q.1","IDM00097230",0.74560588497392,0.301687856848574,1.22220266207636,0.000399999999999956,"ID"
"q.2","IDM00097230",-0.365323790779737,-1.40568891041749,0.683593223155611,0.4118,"ID"
"q.3","IDM00097230",0.0566861122972844,-1.01879850658392,1.18699855432109,0.9508,"ID"
"q.1","IDM00097270",0.968312430760497,0.440751690348091,1.39675526614162,0,"ID"
"q.2","IDM00097270",0.203138130725365,-0.595188860766276,1.02809888833064,0.6198,"ID"
"q.3","IDM00097270",-0.130092790885836,-1.31356814933088,1.06818877987717,0.8126,"ID"
"q.1","IDM00097300",0.910676826014281,0.303152218700485,1.48524616998531,0.000799999999999912,"ID"
"q.2","IDM00097300",0.282273903573263,-0.905621750731891,1.31798019825003,0.6128,"ID"
"q.3","IDM00097300",-0.228882285767191,-1.52915964480554,1.20972393844232,0.7172,"ID"
"q.1","IDM00097380",0.941624812065399,-0.025765839861149,1.8882773844304,0.0571999999999999,"ID"
"q.2","IDM00097380",0.313150012726002,-1.37055687780361,1.93080573173763,0.65,"ID"
"q.3","IDM00097380",-0.057446458945925,-2.17629732680236,2.10398009128559,0.955,"ID"
"q.1","IDM00097406",1.15886924011696,0.378747333795543,1.96946294792081,0.00419999999999998,"ID"
"q.2","IDM00097406",-0.432039734515921,-1.91688634226254,1.09811619303537,0.5376,"ID"
"q.3","IDM00097406",-0.469691372821862,-2.43365418982662,1.35478901387061,0.6188,"ID"
"q.1","IDM00097460",0.847180740122763,0.227071289319317,1.4626091406455,0.0134000000000001,"ID"
"q.2","IDM00097460",-0.107093348496024,-1.24118605930742,0.790784074774139,0.875,"ID"
"q.3","IDM00097460",0.0177631994001078,-1.23468232827445,1.48505960372364,0.991,"ID"
"q.1","IDM00097600",1.2690041067612,0.187562051562183,2.34427249113956,0.0236000000000001,"ID"
"q.2","IDM00097600",-0.221772711013503,-2.60357814756305,2.06745242938807,0.8794,"ID"
"q.3","IDM00097600",-0.405297569328303,-2.47069269494688,1.64874983002551,0.7096,"ID"
"q.1","IDM00097630",0.687479566660844,-0.30812137865651,1.69587836391013,0.1892,"ID"
"q.2","IDM00097630",-0.00610641609053092,-1.65449560608144,1.57550312017048,0.9978,"ID"
"q.3","IDM00097630",0.14970402799827,-2.29121672681651,2.50172053890946,0.9044,"ID"
"q.1","IDM00097722",0.948097914316144,0.278274874919441,1.58976038327409,0.00320000000000009,"ID"
"q.2","IDM00097722",-0.1871295529662,-1.53055783437989,1.12914561656907,0.7636,"ID"
"q.3","IDM00097722",-0.0716018989856613,-1.51441097367614,1.21926884718716,0.9338,"ID"
"q.1","IDM00097748",1.27059512224692,0.357213886566916,2.1922295415008,0.0069999999999999,"ID"
"q.2","IDM00097748",-0.348600128124982,-2.60106488029532,1.74805238458847,0.7804,"ID"
"q.3","IDM00097748",-0.371761437337887,-2.34226539497556,1.59958675632954,0.7128,"ID"
"q.1","IDM00097760",0.866853389831054,-0.10555257746752,1.88550150190906,0.0855999999999999,"ID"
"q.2","IDM00097760",0.0382108144176152,-1.7455090534202,1.65723465622433,0.9138,"ID"
"q.3","IDM00097760",-0.0238895497293893,-2.34950368222318,2.17607875198489,0.997,"ID"
"q.1","IOW00070701",1.18525139109788,0.996685455173029,1.39367469822962,0,"IO"
"q.2","IOW00070701",-1.42159278190479,-1.71675084499517,-1.10964250233154,0,"IO"
"q.3","IOW00070701",-0.41638157818176,-0.915216845110548,0.0536656428364088,0.0866,"IO"
"q.1","IR000040706",-0.357818704576077,-0.465696007523989,-0.25033425626244,0,"IR"
"q.2","IR000040706",1.33193439579632,1.14154472361655,1.5606370975315,0,"IR"
"q.3","IR000040706",-0.198589517379464,-0.383288932267537,-0.0256563045844795,0.0192,"IR"
"q.1","IR000040745",-0.118701187882803,-0.220858160594074,-0.0275055527309471,0.0208,"IR"
"q.2","IR000040745",1.2801116388669,1.08650605033637,1.49460788905578,0,"IR"
"q.3","IR000040745",-0.267322785061241,-0.478862022636311,-0.0645183948484783,0.0016,"IR"
"q.1","IR000040841",0.034353782404534,-0.0977633347124463,0.153328556242015,0.6196,"IR"
"q.2","IR000040841",1.34774082357725,1.10181648882293,1.53610372376811,0,"IR"
"q.3","IR000040841",0.402084996051209,0.156431543577608,0.644750945132323,0.004,"IR"
"q.1","IR000040848",0.344864505735608,0.211290457005353,0.46523301247966,0,"IR"
"q.2","IR000040848",0.996284171710704,0.788898412155716,1.19145031397223,0,"IR"
"q.3","IR000040848",0.264720094128211,-0.0132851214240006,0.531957126134391,0.0584,"IR"
"q.1","IR000407540",0.150847397741843,-0.261017448587932,0.517426208765476,0.4272,"IR"
"q.2","IR000407540",1.15729082914464,0.752140091742462,1.53590233999099,0,"IR"
"q.3","IR000407540",0.358165275607443,-0.340042611826189,1.07249757890583,0.3374,"IR"
"q.1","IR000407660",-0.0270941666074824,-0.158561746483065,0.119895108026463,0.607,"IR"
"q.2","IR000407660",1.3620915469043,1.14813100159389,1.57734018045181,0,"IR"
"q.3","IR000407660",0.123935841598277,-0.128330113264021,0.329222334889401,0.3,"IR"
"q.1","IR000408560",0.163965241003485,-0.012218737119451,0.324059018803447,0.0788,"IR"
"q.2","IR000408560",1.27228637188983,1.06936505253209,1.48885704925312,0,"IR"
"q.3","IR000408560",0.365188760596036,0.0624198813800891,0.645157652734229,0.00600000000000001,"IR"
"q.1","IR000408570",0.732082136426265,0.302061335040748,1.12902583492981,0.00380000000000003,"IR"
"q.2","IR000408570",1.49683154905521,1.02310375992196,1.95655765659909,0,"IR"
"q.3","IR000408570",0.118962739956124,-0.895451083717697,1.05523242073864,0.8024,"IR"
"q.1","IRM00040708",-0.677852517691841,-1.56916663607969,0.217511411468909,0.1616,"IR"
"q.2","IRM00040708",1.32219071332567,0.691210027957838,1.88830821139663,0,"IR"
"q.3","IRM00040708",0.257487844075877,-1.11911967365844,1.55948399923675,0.6622,"IR"
"q.1","IRM00040712",0.283332497914465,-1.23488313481362,1.68827756455095,0.6862,"IR"
"q.2","IRM00040712",1.07539132013556,0.135991979392298,2.0507614220588,0.0244,"IR"
"q.3","IRM00040712",0.146787403363882,-2.04438059511144,2.40400226238575,0.9008,"IR"
"q.1","IRM00040718",0.513507727046479,0.0684751631974706,1.07223525176859,0.0204,"IR"
"q.2","IRM00040718",-0.366236261406774,-0.723726751377051,0.000666035956463325,0.0506,"IR"
"q.3","IRM00040718",-0.141364123181759,-0.884990102101432,0.521313280945335,0.6722,"IR"
"q.1","IRM00040723",-0.401893290709975,-1.3723180223633,0.544052338530749,0.3718,"IR"
"q.2","IRM00040723",1.37574962618678,0.871927004559735,1.86568950294626,0,"IR"
"q.3","IRM00040723",0.386037039632446,-0.898331679841136,1.44641024707716,0.5202,"IR"
"q.1","IRM00040729",-0.155787289840693,-1.00644014838108,0.60251349179469,0.6316,"IR"
"q.2","IRM00040729",1.40299542414969,0.933075153365114,1.91396450027,0,"IR"
"q.3","IRM00040729",0.301349795692122,-0.7981041385434,1.38860390250952,0.5542,"IR"
"q.1","IRM00040731",-0.0543789889963793,-1.14901229703729,1.02278267918368,0.9084,"IR"
"q.2","IRM00040731",1.21755840068635,0.65234087438547,1.86358661715135,0,"IR"
"q.3","IRM00040731",0.276446863829741,-1.16148291443846,1.70209011856344,0.6914,"IR"
"q.1","IRM00040738",0.748162733232766,-0.865208387194456,2.25490606136163,0.3428,"IR"
"q.2","IRM00040738",0.466047992900468,-0.583408454658862,1.42700681192663,0.391,"IR"
"q.3","IRM00040738",-0.471152404829678,-2.76610029871551,1.7554812232933,0.6922,"IR"
"q.1","IRM00040747",0.357756443631839,-0.160434674306451,0.910469105207376,0.1982,"IR"
"q.2","IRM00040747",1.16150024756053,0.617507144192272,1.70380222084611,0,"IR"
"q.3","IRM00040747",0.210520102114615,-1.1290271761964,1.40720614760597,0.7,"IR"
"q.1","IRM00040757",0.548692399972766,-0.178805317580571,1.43926697475396,0.148,"IR"
"q.2","IRM00040757",1.29246862572191,0.918349232247373,1.7523713330325,0,"IR"
"q.3","IRM00040757",-0.127207309797039,-1.11338840318435,0.920636266175912,0.7886,"IR"
"q.1","IRM00040768",-0.203545274799021,-1.10157058062185,0.6586456169453,0.652,"IR"
"q.2","IRM00040768",1.16707855582129,0.292035301571275,2.11357614547342,0.00600000000000001,"IR"
"q.3","IRM00040768",-0.52013828672829,-2.67588161870281,1.39066105221393,0.6296,"IR"
"q.1","IRM00040769",0.331007497885586,-0.190770273383452,0.836932236947294,0.1942,"IR"
"q.2","IRM00040769",0.870036452708798,0.222791596884741,1.56838588131535,0.01,"IR"
"q.3","IRM00040769",-0.457967475824244,-1.42769961583945,0.428213383208924,0.3404,"IR"
"q.1","IRM00040780",0.0451128990826074,-1.6882519151215,1.54312920496751,0.9152,"IR"
"q.2","IRM00040780",0.683936499891355,-0.273231468593842,1.61294999005528,0.1628,"IR"
"q.3","IRM00040780",0.117702034416868,-2.20225624207292,2.25014550929025,0.9028,"IR"
"q.1","IRM00040785",0.113338330659333,-0.355009900340456,0.53388722953587,0.5942,"IR"
"q.2","IRM00040785",1.8574736330618,1.46750939196439,2.25067513170231,0,"IR"
"q.3","IRM00040785",0.548129221498796,-0.256945313539129,1.35095137713453,0.2224,"IR"
"q.1","IRM00040798",0.0934582069195389,-0.822309924240088,0.791629835417669,0.7566,"IR"
"q.2","IRM00040798",1.42373150450829,0.827236915723179,1.96702796383776,0,"IR"
"q.3","IRM00040798",0.481046334050249,-0.925119643999891,1.8146256789399,0.4936,"IR"
"q.1","IRM00040800",0.114564642659373,-1.44412744549949,1.65973257825039,0.9052,"IR"
"q.2","IRM00040800",1.51581339246199,0.482918853690804,2.56688377507323,0.00299999999999989,"IR"
"q.3","IRM00040800",0.193654214027447,-2.25639645541691,2.65121045342675,0.8784,"IR"
"q.1","IRM00040809",-0.294594951184073,-1.42637184316391,0.735264969139567,0.6062,"IR"
"q.2","IRM00040809",1.87485914335037,1.28612426271288,2.42007691302051,0,"IR"
"q.3","IRM00040809",0.414655803790337,-1.08524529032525,1.99262977144942,0.584,"IR"
"q.1","IRM00040811",0.863706008800205,-0.00388763078508666,1.78201999286718,0.0504,"IR"
"q.2","IRM00040811",1.6329067172237,0.771906838896612,2.64023511042214,0,"IR"
"q.3","IRM00040811",0.0825252795066044,-1.97414040756238,2.0488166883283,0.9146,"IR"
"q.1","IRM00040821",-0.290966114359897,-0.960833254195315,0.500007295319883,0.422,"IR"
"q.2","IRM00040821",1.89713525749667,1.24347512249218,2.59023735080684,0,"IR"
"q.3","IRM00040821",0.682991110562932,-0.492073399320298,1.89823934093907,0.262,"IR"
"q.1","IRM00040827",0.451257039664753,0.030647601567182,0.823192319571141,0.0354000000000001,"IR"
"q.2","IRM00040827",1.9016902444337,1.48110552653868,2.34804235251569,0,"IR"
"q.3","IRM00040827",0.438076338749083,-0.449971630703477,1.40820260833725,0.3268,"IR"
"q.1","IRM00040831",0.782403313914078,0.254612690794285,1.29039928652477,0.00600000000000001,"IR"
"q.2","IRM00040831",1.88892739743381,1.14694889359671,2.68697598799414,0,"IR"
"q.3","IRM00040831",0.594177862975846,-0.477051945038053,1.72585622815821,0.2904,"IR"
"q.1","IRM00040836",0.792938388826648,-0.627353518590895,2.39196102603336,0.3318,"IR"
"q.2","IRM00040836",0.557236160616531,-0.406259150815456,1.53787990177979,0.2566,"IR"
"q.3","IRM00040836",-0.284594625337622,-2.54493179825835,1.80357311609483,0.8226,"IR"
"q.1","IRM00040845",0.532025531731108,-0.43040545020382,1.49147444393061,0.3108,"IR"
"q.2","IRM00040845",1.57470205455046,0.870445390339735,2.27665728218846,0,"IR"
"q.3","IRM00040845",0.0291626369888078,-1.42945957096067,1.48024061059626,0.9376,"IR"
"q.1","IRM00040858",0.623544357386948,-0.490377988297722,1.6761582931762,0.2644,"IR"
"q.2","IRM00040858",1.4816519731623,0.816652902156481,2.15305159830859,0,"IR"
"q.3","IRM00040858",-0.172801547728958,-1.61362624419433,1.170277090835,0.8252,"IR"
"q.1","JM000078388",1.04545869390975,0.717403307801256,1.34408818533854,0,"JM"
"q.2","JM000078388",-0.307073426829884,-0.940129755543212,0.343704707681856,0.4226,"JM"
"q.3","JM000078388",-0.271683858338719,-0.982409766230278,0.428655163620213,0.4614,"JM"
"q.1","JMM00078397",1.12729214277121,0.84589234960006,1.42353598246023,0,"JM"
"q.2","JMM00078397",-0.183954334965897,-0.774810051323222,0.424752254805973,0.5638,"JM"
"q.3","JMM00078397",-0.270586535419995,-1.0024376572493,0.377875519956008,0.4352,"JM"
"q.1","JOM00040260",0.746038200237706,0.287280335089276,1.22888979087496,0.000199999999999978,"JO"
"q.2","JOM00040260",0.682985743426459,-0.266763428144806,1.56979085812699,0.1428,"JO"
"q.3","JOM00040260",-0.0185265545802083,-1.23026481343618,1.22786574574147,0.9558,"JO"
"q.1","JOM00040265",0.649857909810397,-0.0303408634074505,1.29901292967818,0.0613999999999999,"JO"
"q.2","JOM00040265",0.507719126905883,-0.590888170328264,1.65019005771297,0.419,"JO"
"q.3","JOM00040265",0.170680733962379,-1.31935764232606,1.52022233120718,0.7752,"JO"
"q.1","JOM00040296",0.907796324425578,-0.0587823178067042,1.87259939320716,0.0686,"JO"
"q.2","JOM00040296",0.729621221311453,-0.925125438087947,2.46443312322219,0.3774,"JO"
"q.3","JOM00040296",-0.0731301957911228,-2.09749294311048,1.8746624145589,0.9526,"JO"
"q.1","KE000063619",0.448683007982746,0.143271860178879,0.797722944231433,0,"KE"
"q.2","KE000063619",0.374520837391081,0.20416011924608,0.561057002355271,0,"KE"
"q.3","KE000063619",-0.205729555876106,-0.618474031674255,0.202454138449741,0.3544,"KE"
"q.1","KE000063624",0.739225275739365,0.362083844085793,1.15229509351841,0,"KE"
"q.2","KE000063624",1.17923753446466,0.903938461993761,1.41006226094994,0,"KE"
"q.3","KE000063624",-0.254828975163212,-0.782337570439335,0.342592876314324,0.3678,"KE"
"q.1","KE000063723",0.751482005537894,0.335108312281387,1.08299434810594,0,"KE"
"q.2","KE000063723",0.989020094496448,0.752532506283316,1.20063546574155,0,"KE"
"q.3","KE000063723",-0.250100589149049,-0.810773086009876,0.205360805653472,0.3228,"KE"
"q.1","KE000063740",0.502906271473702,0.123360232571404,0.843877705717553,0.000399999999999956,"KE"
"q.2","KE000063740",0.390364941356534,0.138056453754668,0.629048544080356,0.000399999999999956,"KE"
"q.3","KE000063740",-0.254957146706225,-0.863065854334894,0.307126750231711,0.3986,"KE"
"q.1","KE000063820",0.765160881091155,0.393516896202502,1.08742404957561,0,"KE"
"q.2","KE000063820",-0.19561689702868,-0.377184132428242,-0.0074532744826204,0.0428,"KE"
"q.3","KE000063820",-0.472916330026498,-0.887157955686181,-0.0407552034952853,0.0222,"KE"
"q.1","KNM00047014",-0.810291656600145,-1.36103803415592,-0.313834393275554,0,"KN"
"q.2","KNM00047014",0.533049963311814,-0.277317148461546,1.42371064426338,0.2026,"KN"
"q.3","KNM00047014",-0.826751472750509,-1.90634846635535,0.246555424647032,0.1384,"KN"
"q.1","KNM00047016",-0.898154247316179,-1.1642364970832,-0.604174140622784,0,"KN"
"q.2","KNM00047016",0.586111632051549,0.0277052466890626,1.14762879999245,0.0422,"KN"
