song,annotator,annotator_degree,annotator_field,tonal,tonal_pitch1,tonal_pitch2,scale,scale_type1,scale_type2,scale_quality,tempo_raw,tempo_adj,tempo_med,tempo_tap,tempo_val,micrometer,macrometer_text,macrometer_ord,macrometer_none,macrometer_2,macrometer_3,macrometer_4,macrometer_5,macrometer_6,macrometer_7,macrometer_8,macrometer_9,macrometer_10,macrometer_11,macrometer_12,macrometer_13,macrometer_14,macrometer_15,macrometer_other,repeat_small,repeat_large,repeat_vary,singers_n,singers_sex,leader,unison,polyphony,call_response,contour,ornament,vibrato,dynamics,ritard,words,infant,tension,tension_melody,tension_harmony,tension_rhythm,tension_motif,tension_accent,tension_dynamic,tension_voices,tension_inst,syncopate,accent,ending_stop,ending_finalnote,ending_long,ending_ritard,ending_accel,ending_loud,ending_quiet,ending_follow,ending_unknown,ending_other,clap,stomp,instru,instru_idio,instru_membrano,instru_aero,instru_chordo,instru_rhythm1,instru_rhythm2,instru_pitched,instru_drone,instru_harmony,instru_bassline,instru_cpt,instru_melody,transcr_qual,transcr_qualo,transcr_diff,transcr_diffo,transcr_text,like,guess_genre,guess_loc,comment_song
17,JAY,.,.,1,E,C,0,.,.,Unknown,70,70,70,Quarter,.25,Duple,Totally clear macrometer,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,Melodic variation,1,Male,.,.,.,.,Undefined,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,1,1,0,0,1,0,.5,0,1,0,0,0,0,0,1,0,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,.,.,.,.,,2,Dance,Asia,
17,JKP,PhD,Music Theory,1,A,E,1,Minor pentatonic,Generic minor,Minor,62,62,62,Quarter,.25,Duple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,1,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,Very accurate,6,Sort of difficult,4,"If some of the downward pitch slides at the ends of pitches are going to be notated, I'd suggest notating the others also.",2,Love,Europe,
17,JMB,PhD,Ethnomusicology,1,A,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,127,127,127,Quarter,.25,Duple,Totally clear macrometer,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,1,0,0,1,0,1,.5,1,0,0,0,0,0,0,0,1,0,The recording is cut off  but while the instrument is still being played and the singing has ceased.,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,Very accurate,6,Sort of difficult,4,,8,Love,Middle East,
17,LCC,BM,.,1,A,E,1,Minor pentatonic,Single pitch collection,Minor,64,128,128,Half,.5,Duple,Inconsistent deviations macrometer,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Male,.,.,.,.,Down-up,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,1,1,0,0,0,0,.5,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,Very accurate,6,Extremely easy,7,,4,Love,Asia,
17,LWP,.,.,1,A,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,60,60,60,Quarter,.25,Duple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Male,.,.,.,.,Up-down,0,0,Multiple dynamics,No ritard or accel,Words present,0,1,0,0,0,0,1,0,0,0,0,.5,0,0,0,0,0,0,1,0,0,recording fades out during playing,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,.,.,.,.,,8,Love,Asia,
17,LYH,MM,Music Theory,1,A,Single point of stability,1,Undefined,Generic minor,Unknown,128,64,64,Eighth,.125,Duple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Undefined,1,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,Sort of accurate,5,Very difficult,3,,2,Love,Asia,
17,MAB,.,.,1,A,Single point of stability,1,Generic major,Single pitch collection,Major,66,66,66,Quarter,.25,Duple,Minor deviations from macrometer,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,Sort of accurate,5,Sort of easy,5,,4,Love,Asia,
17,MBL,.,.,1,A,E,1,Minor pentatonic,Single pitch collection,Minor,64,64,64,Quarter,.25,Duple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,0,0,No dynamics,No ritard or accel,Words present,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,.,.,.,.,,8,Love,Asia,99:99 A comfortable unmetered swing feel throughout.
17,PAM,BM,Music Theory,1,A,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,120,60,60,Eighth,.125,Duple,Totally clear macrometer,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,0,0,No dynamics,No ritard or accel,Words present,0,1,1,1,1,0,1,0,0,1,0,.5,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,.,.,.,.,,7,Love,Asia,
17,PDA,MM,.,1,A,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,64,64,64,Quarter,.25,Duple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,0,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,1,0,0,0,0,0,1,.5,0,0,0,0,0,0,0,0,0,1,,0,0,No instruments,0,0,0,1,1,0,0,0,1,0,0,0,.,.,.,.,,6,Love,Africa,
17,PES,PhD,Ethnomusicology,1,A,Single point of stability,1,Generic minor,Minor pentatonic,Minor,129,64.5,64.5,Eighth,.125,Duple,Minor deviations from macrometer,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,.,.,.,.,,6,Love,Asia,
17,RAB,PhD,Music Theory,1,A,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,63,63,63,Quarter,.25,Duple,Inconsistent deviations macrometer,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,0,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,0,1,1,0,1,0,1,0,0,0,.5,.5,0,0,0,0,0,0,0,0,1,,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,Sort of accurate,5,Sort of difficult,4,,8,Love,Asia,
17,RLW,MM,Ethnomusicology,1,A,E,1,Major pentatonic,Single pitch collection,Major,68,68,68,Quarter,.25,Duple,Totally clear macrometer,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Melodic variation,1,Male,.,.,.,.,Down-up,0,0,No dynamics,No ritard or accel,Words present,0,1,1,1,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,.,.,.,.,,4,Love,Africa,
17,SMG,BM,.,1,A,Single point of stability,1,Dorian,Single pitch collection,Minor,69,69,69,Quarter,.25,Duple,Inconsistent deviations macrometer,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,1,0,0,0,0,.5,0,1,0,0,0,0,0,0,1,,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,.,.,.,.,,6,Love,Asia,
17,TTO,MM,.,1,A,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,63,63,63,Quarter,.25,Duple,Totally clear macrometer,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,1,Rhythmic and melodic variation,1,Male,.,.,.,.,Up-down,1,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,.,.,.,.,,4,Dance,Asia,
17,VLM,PhD,Music Theory,1,A,Single point of stability,1,Mixolydian,Dorian,Major,64,64,64,Quarter,.25,Duple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,1,Identical,1,Male,.,.,.,.,Up-down,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,1,0,0,0,0,1,0,.5,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,Very accurate,6,Sort of difficult,4,The trickiest thing here is how to best notate the third scale-degree that is sung (resides in between C and C# to my ears--like a 'blue' note),5,Love,North America,
18,ACW,BM,Music Theory,1,G,Single point of stability,1,Aeolian,Dorian,Minor,92,138,92,Dotted quarter,.375,Triple,Minor deviations from macrometer,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Healing,Middle America,
18,CAJ,PhD,Ethnomusicology,1,G,Single point of stability,1,Mixolydian,Single pitch collection,Major,93,139.5,93,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Down-up,0,1,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Very accurate,6,Sort of difficult,4,,3,Love,Europe,
18,CRC,PhD,Music Theory,1,G,Single point of stability,1,Aeolian,Single pitch collection,Minor,93,69.75,46.5,Dotted eighth,.1875,Triple,Consistent deviations from macrometer,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Very accurate,6,Sort of easy,5,,5,Love,Oceania,
18,CSP,PhD,Music Theory,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,80,120,80,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Down-up,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Very easy,6,Some of the rests and rhythms are incorrect.,4,Lullaby,Asia,
18,DTL,.,.,1,G,Single point of stability,1,Aeolian,Phrygian,Minor,96,144,96,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Up-down,1,0,Multiple dynamics,No ritard or accel,Words present,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,3,Lullaby,Europe,
18,EAG,PhD,Ethnomusicology,1,A,Single point of stability,1,Generic minor,Single pitch collection,Minor,90,90,60,Quarter,.25,Both duple and triple,Consistent deviations from macrometer,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,1,1,0,0,.5,.5,0,1,0,0,0,0,0,0,0,Central pitch raises a bit at the end,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Sort of easy,5,,6,Love,Europe,99:99 Sounds like work music -- maybe a foot-pumped sewing machine as part of the recording.
18,EBR,MM,.,1,A#,G,1,Ionian,Minor pentatonic,Major,90,135,90,Dotted quarter,.375,Triple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,0,No dynamics,Speeds up and slows down,Words present,0,1,1,0,0,0,0,1,0,0,1,.5,0,1,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,.,.,.,.,,3,Love,Europe,
18,EJM,BM,.,1,G,Single point of stability,1,Minor pentatonic,Generic minor,Minor,92,138,92,Dotted quarter,.375,Triple,Totally clear macrometer,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,8,Love,Europe,99:99 Machine running rhythmically (sewing machine?) throughout
18,EJS,BM,.,1,B,Single point of stability,1,Major pentatonic,Single pitch collection,Major,105,157.5,105,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Up-down,1,1,No dynamics,No ritard or accel,Words present,0,1,0,0,0,1,1,0,0,0,.5,1,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,5,Love,Asia,00:48 and 01:31 modulations
18,ESL,BM,Music Theory,1,G#,A,1,Generic minor,Single pitch collection,Minor,93,139.5,93,Dotted quarter,.375,Both duple and triple,Consistent deviations from macrometer,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,0,0,0,0,0,0,0,0,0,0,.5,0,0,1,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,.,.,.,.,,2,Healing,North America,"99:99 I specified two pitch levels of stability only because she drifts over the course of the song from G# to A. The song is clearly monotonal though, itâs just some vocal drift  The pitch collection is hexatonic: GABbCDF. Without a ^6, we canât determine whether itâs dorian or aeolian."
18,HJK,PhD,Ethnomusicology,1,G,Single point of stability,1,Minor pentatonic,Aeolian,Minor,92,138,92,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,2,Female,No leader,1,0,0,Up-down,1,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,.5,.5,0,0,1,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Sort of difficult,4,,6,Dance,Europe,
18,HWY,.,.,1,G,Single point of stability,1,Dorian,Single pitch collection,Minor,90,135,90,Dotted quarter,.375,Triple,Inconsistent deviations macrometer,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,1,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,.,.,.,.,,6,Healing,Asia,
18,IST,MM,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,92,138,92,Dotted quarter,.375,Triple,Inconsistent deviations macrometer,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,1,0,0,0,0,.5,0,0,0,0,0,0,0,0,1,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Extremely difficult,2,,6,Healing,Europe,
18,JAB,.,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,85,127.5,85,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Ascending,1,0,No dynamics,No ritard or accel,Words present,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,5,Lullaby,North America,
18,JAY,.,.,1,G,D,1,Generic minor,Single pitch collection,Minor,70,70,46.666668,Quarter,.25,Duple,Totally clear macrometer,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Down-up,0,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,1,0,1,1,1,0,1,0,.5,0,1,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,.,.,.,.,,4,Love,Europe,
18,JKP,PhD,Music Theory,1,G,D,1,Generic minor,Major pentatonic,Minor,90,135,90,Dotted quarter,.375,Triple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,1,No dynamics,No ritard or accel,Words present,0,1,1,0,1,1,0,0,0,0,.5,.5,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Very accurate,6,Sort of easy,5,,5,Love,Middle East,"99:99 This song's meter is hard to describe accurately with the questions given. I had to respond that there is no clear macrometer, when the phrases themselves are clearly broken into lopsided groups of 2 and 3 dotted quarters. Those lopsided groups then combine to produce 9- and 14-dotted-quarter bars that are totally regular. In other words, periodicity is extremely strong, but the meter is not square enough to fit into the questions asked."
18,JMB,PhD,Ethnomusicology,1,G,A,1,Minor pentatonic,Single pitch collection,Minor,94,94,62.666668,Quarter,.25,Duple,Totally clear macrometer,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Melodic variation,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,1,0,1,0,0,0,.5,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Very inaccurate,3,Sort of easy,5,"The song goes up and repeats the same phrase a half step up - from G pentatonic minor, to Ab pentatonic minor, to A pentatonic minor, and finally Bb pentatonic minor. These key changes are not represented in the transcription.",6,Love,Europe,
18,LCC,BM,.,1,G,Single point of stability,1,Aeolian,Single pitch collection,Minor,93,139.5,93,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,.5,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Extremely easy,7,,6,Love,Europe,
18,LWP,.,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,90,135,90,Dotted quarter,.375,Triple,Minor deviations from macrometer,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,on a final note  but sounded rather unsure. it may have been cut off.,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,8,Love,Europe,
18,LYH,MM,Music Theory,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,94,141,94,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Very accurate,6,Sort of easy,5,,3,Love,Asia,
18,MAB,.,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,92,138,92,Dotted quarter,.375,Triple,Minor deviations from macrometer,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,1,Female,.,.,.,.,Up-down,1,0,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,0,0,.5,0,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Very accurate,6,Very easy,6,,5,Love,Asia,00:00 Sounds like a spinning wheel in the background.
18,MBL,.,.,1,G,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,92,138,92,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,1,1,1,1,0,1,.5,.5,0,1,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,.,.,.,.,,7,Love,Europe,
18,PAM,BM,Music Theory,1,G#,Single point of stability,1,Dorian,Aeolian,Minor,100,150,100,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Up-down,1,0,No dynamics,No ritard or accel,Words present,0,1,1,1,1,0,1,0,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Love,Europe,
18,PDA,MM,.,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,91,136.5,91,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,1,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,4,Love,Europe,
18,PES,PhD,Ethnomusicology,1,A,Single point of stability,1,Generic minor,Dorian,Minor,93,139.5,93,Dotted quarter,.375,Triple,Inconsistent deviations macrometer,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,1,Female,.,.,.,.,Up-down,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Dance,Europe,99:99 Rhythmic sound in background but doesn't sound like instrument (maybe machinery/work tools?)
18,RAB,PhD,Music Theory,1,G,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,89,133.5,89,Dotted quarter,.375,Triple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Down-up,1,1,No dynamics,Speeds up and slows down,Words present,0,1,1,0,1,0,0,0,0,0,.5,1,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,Sort of accurate,5,Sort of easy,5,,8,Love,Europe,"00:00 Notable spinning wheel accompaniment, which is related to tempo."
18,RLW,MM,Ethnomusicology,1,G,Single point of stability,1,Generic minor,Single pitch collection,Minor,92,92,61.333332,Quarter,.25,Both duple and triple,Minor deviations from macrometer,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Down-up,1,1,Multiple dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,1,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,7,Love,Europe,"99:99 Is that a spinning wheel in the background? If so, could this be classified as a work song?"
18,SMG,BM,.,1,G#,A,1,Generic minor,Dorian,Minor,104,156,104,Dotted quarter,.375,Both duple and triple,Consistent deviations from macrometer,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,1,Female,.,.,.,.,Undefined,1,0,No dynamics,No ritard or accel,Words present,0,1,0,1,0,0,1,0,0,0,0,.5,0,1,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,.,.,.,.,,3,Healing,Oceania,
18,TTO,MM,.,1,G,A#,1,Minor pentatonic,Major pentatonic,Minor,50,75,50,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic variation,1,Female,.,.,.,.,Up-down,1,0,Multiple dynamics,No ritard or accel,Words present,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,6,Lullaby,Oceania,
18,VLM,PhD,Music Theory,1,G,Single point of stability,1,Minor pentatonic,Single pitch collection,Minor,92,138,92,Dotted quarter,.375,Triple,Consistent deviations from macrometer,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.,0,1,Identical,1,Female,.,.,.,.,Up-down,1,1,No dynamics,No ritard or accel,Words present,0,1,1,0,1,0,1,0,0,0,.5,1,0,1,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Extremely accurate,7,Sort of easy,5,,7,Love,Europe,
19,ACW,BM,Music Theory,1,G#,C#,1,Mixolydian,Ionian,Major,167,167,167,Quarter,.25,Duple,Totally clear macrometer,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Identical,6,Female,Female leader(s),1,0,1,Up-down,1,1,No dynamics,No ritard or accel,Words present,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,,1,0,No instruments,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,,8,Love,Africa,
19,CAJ,PhD,Ethnomusicology,1,G#,Single point of stability,1,Mixolydian,Single pitch collection,Major,168,168,168,Quarter,.25,Duple,No macrometer but has clear phrases,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,1,1,Rhythmic and melodic variation,4,Female,Female leader(s),1,1,1,Up-down,0,0,No dynamics,No ritard or accel,Words present,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Very accurate,6,Very difficult,3,,6,Dance,Europe,
