country,station,date,score1,score2,score3,ctryname,meanest1,meancilo1,meancihi1,meanpval1,sdest1,sdcilo1,sdcihi1,meanest2,meancilo2,meancihi2,meanpval2,sdest2,sdcilo2,sdcihi2,meanest3,meancilo3,meancihi3,meanpval3,sdest3,sdcilo3,sdcihi3,nstations,nstations_str,nstationyears
LO,LOE00105562,2017,.15655674,.53207308,-.020991798,Slovakia (6),-.7247352,-.86952502,-.57527834,0,.5369830734332099,.468560695753126,.625785132173574,.24204871,.089851499,.39467767,.0018,.57519749776923,.487795860084732,.654297093384179,-.52960348,-.73186082,-.32829061,0,.85061524924399,.688257036929976,.979793705975593,6,6,125
LO,LO000011934,1998,-.92596138,.16955628,-.57532358,Slovakia (6),-.7247352,-.86952502,-.57527834,0,.5369830734332099,.468560695753126,.625785132173574,.24204871,.089851499,.39467767,.0018,.57519749776923,.487795860084732,.654297093384179,-.52960348,-.73186082,-.32829061,0,.85061524924399,.688257036929976,.979793705975593,6,6,125
LO,LO000011934,1983,-1.1280982,.66873354,-.87726015,Slovakia (6),-.7247352,-.86952502,-.57527834,0,.5369830734332099,.468560695753126,.625785132173574,.24204871,.089851499,.39467767,.0018,.57519749776923,.487795860084732,.654297093384179,-.52960348,-.73186082,-.32829061,0,.85061524924399,.688257036929976,.979793705975593,6,6,125
LO,LOE00105562,1958,-.46851256,.64568847,-.073484927,Slovakia (6),-.7247352,-.86952502,-.57527834,0,.5369830734332099,.468560695753126,.625785132173574,.24204871,.089851499,.39467767,.0018,.57519749776923,.487795860084732,.654297093384179,-.52960348,-.73186082,-.32829061,0,.85061524924399,.688257036929976,.979793705975593,6,6,125
LO,LOE00116364,1968,-1.3537517,-.5636403,-1.0675737,Slovakia (6),-.7247352,-.86952502,-.57527834,0,.5369830734332099,.468560695753126,.625785132173574,.24204871,.089851499,.39467767,.0018,.57519749776923,.487795860084732,.654297093384179,-.52960348,-.73186082,-.32829061,0,.85061524924399,.688257036929976,.979793705975593,6,6,125
LO,LOM00011903,1996,-.66750962,.3282254,-.47880211,Slovakia (6),-.7247352,-.86952502,-.57527834,0,.5369830734332099,.468560695753126,.625785132173574,.24204871,.089851499,.39467767,.0018,.57519749776923,.487795860084732,.654297093384179,-.52960348,-.73186082,-.32829061,0,.85061524924399,.688257036929976,.979793705975593,6,6,125
LU,LUE00100944,2002,-.48457268,-.2035657,.33591765,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100949,1958,-.20689054,-.79269046,.054437712,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,1979,-.94158262,-.11348986,-.57601357,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100945,1971,-.10535663,-.041245725,.072419733,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100950,1968,-.34220147,-.47986695,.12980995,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100947,1960,-.56635547,-.20743284,.32578719,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100951,1961,-.19851059,-.38603759,.16860788,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100945,1969,-.44387847,-.21515405,.19343777,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100947,1989,-.65896732,.056217007,.34182522,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,2000,-.67858386,.14923103,.77095979,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,1973,-.31285366,.19922514,.21926236,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100945,1988,-.83414304,-.57579893,.39981517,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100944,1960,-1.0401781,-.23201114,.60998547,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100952,1997,-.35770416,-.22794376,.24277753,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,2010,-.60083449,.25101647,.070096917,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100947,1954,-.51599705,-.18178353,.29338676,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100946,1973,-.22783318,.074812382,.16881949,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100944,1984,-.86805534,-.18969113,.35781971,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100944,1978,-.93013841,-.040746741,.53138852,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100953,1995,-.48483622,-.49052411,.24652101,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100953,2003,.23950677,.11639319,-.13108225,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,1952,-.56515038,-.22025172,.30501717,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100944,1979,-.73128545,-.2844587,.35566661,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100949,1963,-.11813948,-.16426954,.10101818,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,1985,-1.0378315,.27140862,-.098172024,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100949,1992,-.8693186,-.36677533,.45302296,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100947,2000,-.94235575,-.59217602,.43772969,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100947,1961,-.56110597,-.29416481,.32687828,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100944,1977,-.43454012,-.4189786,.14558257,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100951,2004,-.58779061,-.32313594,.3604759,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,2009,-.65918338,.21972848,.023001255,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100945,1961,-.72303838,-.4484916,.33069789,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100950,1987,-.67457712,-.31457764,.3715823,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,2001,-.67800218,-.54611331,.39813623,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,1961,-.38507205,-.41488093,.13107833,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100947,1971,-.4774929,.3172394,.25451422,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100944,1968,-.6423564,-.47199214,.3041735,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100950,1971,-.25489643,.17198506,.15823276,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100952,1989,-.4540832,-.11099406,.25745258,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100951,2002,-.6863085,-.46153346,.26862699,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100953,1967,-.53634244,-.25996992,.3019034,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,2000,-.20027739,-.62281978,.011535495,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,1960,-.83525229,-.26127896,.36819801,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100951,1970,-.67449707,-.42480484,.3361032,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100944,1974,-.79815984,-.45997986,.36784393,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,1993,-.19253166,-.35648033,.031025296,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100952,1970,-.72219616,-.55374873,.40963,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100946,1960,-.89608562,-.46173915,.47385636,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100949,1971,-.17646588,.038895473,.19813488,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100952,1975,-.46730369,.17224427,.23871736,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100953,1975,-.7106095,.29302937,.36950627,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100946,1991,-.60284942,.17294385,.35506877,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,2007,-.56898844,.064203016,.85604519,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100951,1957,-.64069974,-.07411357,.32799175,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100947,1973,-.42387044,.17246825,.29781902,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,2004,-.5036189,-.17346686,.36578882,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,1981,-.71282619,-.60569721,.28904229,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100950,1966,-.55595976,-.61129737,.23410901,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,1984,-.52035695,-.33971679,.48847726,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100951,1986,-.66276091,-.37100056,.3775284,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100950,1990,-.37887079,-.15994962,.14688264,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100952,1956,-.73446363,-.053516127,.42296878,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100953,1970,-.36152995,-.45778549,.22885475,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,1980,-.69641834,-.4178974,.10332225,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,1954,-.40996063,-.19957085,.23151819,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100951,2003,-.17701456,.089822695,.062258039,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100949,1979,-.78332233,-.29367003,.43329448,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,1987,-.61068821,-.28345126,.31557199,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,2002,-.35870519,-.45201543,.34198591,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100948,1989,-.33147672,-.027560364,.18540971,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100952,1967,-.51410371,-.37488401,.26429436,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100945,1991,-.40443042,.15480851,.16784865,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100950,1988,-.88382322,-.46231103,.50879651,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100947,1998,-.71991789,-.41976008,.34351566,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LU000006590,2001,-.43152007,-.34082633,.27402577,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100953,1959,-.56270236,.24259086,.37364349,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
LU,LUE00100949,1993,-.49171528,-.48113602,.21097349,Luxembourg (11),-.51470155,-.65411162,-.35890701,0,.724971169027339,.637301628057431,.806717107488088,-.19512486,-.30430129,-.085999079,0,.454585148183558,.394881196760686,.518027978216929,.24794778,.081323981,.42628843,.0034,.86939426676335,.713738464174182,.977295808761264,11,11,216
